skids,side,class,segment,type,group
34044,r,i,head,2,N/A
1991934,r,N/A,2,N/A,N/A
1819905,r,N/A,2,N/A,N/A
1484036,r,N/A,2,N/A,N/A
1647882,r,N/A,N/A,N/A,N/A
1918220,r,N/A,2,N/A,N/A
1623310,r,N/A,pygidium,N/A,N/A
1287439,r,i,head,N/A,N/A
1762576,r,N/A,N/A,N/A,N/A
1328401,r,s,head,N/A,15
1991952,r,N/A,2,N/A,N/A
156947,r,s,0,94,16
1426711,r,N/A,head,N/A,N/A
1819927,r,N/A,3,N/A,N/A
1287449,r,i,head,N/A,12
1975575,r,i,0,N/A,7
1762587,r,N/A,N/A,N/A,N/A
1623328,r,N/A,pygidium,N/A,N/A
1328419,r,s,head,N/A,15
1738020,r,N/A,3,N/A,N/A
1762596,r,N/A,N/A,N/A,N/A
1271078,r,s,head,N/A,11
1729830,r,m,3,N/A,N/A
1393960,r,N/A,3,N/A,N/A
1942822,r,N/A,2,N/A,N/A
2008355,r,m,2,N/A,N/A
2016553,r,m,2,N/A,N/A
1426732,r,i,head,N/A,N/A
1328429,r,s,head,N/A,15
1688877,r,N/A,1,N/A,N/A
1762606,r,N/A,N/A,N/A,N/A
1434934,r,N/A,pygidium,N/A,N/A
1762614,r,N/A,N/A,N/A,N/A
1361208,r,s,3,91,N/A
2016567,r,N/A,2,N/A,N/A
1991995,r,N/A,1,N/A,N/A
1762623,r,N/A,N/A,N/A,N/A
1803584,r,N/A,1,N/A,N/A
1983813,r,N/A,1,N/A,N/A
2172229,r,N/A,N/A,N/A,N/A
1762631,r,N/A,N/A,N/A,17
1426760,r,N/A,head,N/A,N/A
2295109,r,N/A,head,N/A,N/A
1434961,r,s,3,71,N/A
1426771,r,N/A,head,N/A,N/A
1787220,r,N/A,2,N/A,N/A
1361239,r,s,3,80,N/A
1549657,r,N/A,1,N/A,N/A
984413,r,s,head,114,N/A
1803613,r,N/A,1,N/A,N/A
1344866,r,s,pygidium,N/A,9
1983843,r,N/A,1,N/A,N/A
1680741,r,N/A,1,N/A,N/A
1451370,r,i,0,N/A,N/A
1992051,r,N/A,3,N/A,N/A
1549684,r,N/A,1,N/A,N/A
1369462,r,i,head,N/A,N/A
1426806,r,N/A,1,N/A,N/A
615803,r,s,head,29,N/A
1369468,r,i,head,N/A,N/A
959868,r,N/A,head,N/A,N/A
1623421,r,N/A,pygidium,N/A,N/A
1983869,r,N/A,1,N/A,N/A
1115521,r,i,head,N/A,N/A
1361281,r,s,3,80,N/A
1754497,r,N/A,1,N/A,N/A
2409861,r,N/A,N/A,N/A,N/A
1361290,r,s,3,91,N/A
1820047,r,N/A,3,N/A,N/A
1328528,r,s,head,N/A,N/A
1590675,r,N/A,3,N/A,N/A
1656212,r,i,1,N/A,5
1820053,r,N/A,2,N/A,N/A
1361306,r,s,2,80,N/A
1795493,r,N/A,head,N/A,N/A
2409894,r,N/A,N/A,N/A,N/A
1328557,r,N/A,1,N/A,N/A
1795503,r,N/A,N/A,N/A,N/A
1983920,r,N/A,1,N/A,N/A
1435058,r,i,3,N/A,2
1312181,r,s,head,49,N/A
1156537,r,s,head,N/A,N/A
804282,r,N/A,1,N/A,N/A
1312187,r,s,head,97,N/A
1574330,r,N/A,3,N/A,N/A
1934781,r,N/A,1,N/A,N/A
2409915,r,N/A,N/A,N/A,N/A
1435078,r,N/A,3,N/A,N/A
1852871,r,N/A,1,N/A,N/A
1361352,r,s,1,80,N/A
1574345,r,N/A,3,N/A,N/A
1934793,r,N/A,1,N/A,N/A
1312203,r,N/A,head,N/A,N/A
1992141,r,N/A,3,N/A,N/A
1295823,r,m,1,N/A,N/A
280016,r,i,2,N/A,N/A
1623504,r,N/A,pygidium,N/A,N/A
1983951,r,N/A,1,N/A,N/A
1574360,r,N/A,3,N/A,N/A
1312217,r,N/A,head,N/A,N/A
1361369,r,s,1,91,N/A
1230301,r,N/A,2,N/A,N/A
1746398,r,N/A,N/A,N/A,N/A
1312224,r,i,head,N/A,N/A
1983968,r,N/A,1,N/A,N/A
1934818,r,i,3,N/A,1
2008544,r,m,2,162,N/A
1959396,r,N/A,2,N/A,3
2000361,r,N/A,1,N/A,N/A
1680875,r,N/A,1,N/A,N/A
1943021,r,N/A,3,N/A,N/A
1992178,r,N/A,3,N/A,N/A
1983988,r,N/A,1,N/A,N/A
1934840,r,N/A,1,N/A,N/A
1746425,r,N/A,N/A,N/A,N/A
1574394,r,N/A,3,N/A,N/A
1762815,r,N/A,3,N/A,N/A
1721856,r,N/A,2,N/A,N/A
1934852,r,N/A,1,N/A,N/A
1795590,r,N/A,head,N/A,N/A
1984006,r,N/A,1,N/A,N/A
1525257,r,m,2,62,N/A
1967625,r,N/A,pygidium,N/A,N/A
1975824,r,N/A,head,N/A,N/A
1795602,r,N/A,head,N/A,N/A
1984018,r,N/A,1,N/A,N/A
1279508,r,s,pygidium,98,9
1934869,r,N/A,1,N/A,N/A
583190,r,N/A,1,N/A,N/A
1746454,r,N/A,N/A,N/A,N/A
1541658,r,s,pygidium,N/A,9
140828,r,m,head,85,N/A
1631773,r,N/A,2,N/A,N/A
1279518,r,s,pygidium,80,9
1590815,r,N/A,3,N/A,N/A
1984030,r,N/A,1,N/A,N/A
1312289,r,i,pygidium,147,1
1328673,r,i,head,N/A,N/A
1992224,r,N/A,3,N/A,N/A
1795620,r,N/A,head,N/A,N/A
1279525,r,s,pygidium,98,9
1361447,r,s,2,95,N/A
1746473,r,N/A,N/A,N/A,N/A
1951275,r,N/A,2,N/A,N/A
1984043,r,N/A,1,N/A,N/A
771631,r,s,head,N/A,N/A
1721904,r,N/A,2,N/A,N/A
1795633,r,N/A,head,N/A,N/A
1992242,r,N/A,3,N/A,N/A
26163,r,s,head,1,N/A
1934899,r,N/A,0,N/A,N/A
1959477,r,N/A,pygidium,N/A,N/A
951862,r,m,3,N/A,N/A
1279543,r,s,pygidium,98,9
1746493,r,N/A,N/A,N/A,N/A
1590846,r,N/A,3,N/A,N/A
1795645,r,N/A,head,N/A,N/A
1631808,r,N/A,2,N/A,N/A
493121,r,i,2,N/A,7
1934911,r,N/A,1,N/A,N/A
1959492,r,s,head,N/A,N/A
1746503,r,N/A,N/A,N/A,N/A
1328714,r,s,head,29,N/A
1279563,r,s,pygidium,101,9
1377866,r,s,head,16,N/A
1795659,r,N/A,head,N/A,N/A
1558094,r,N/A,head,N/A,N/A
1934922,r,N/A,0,N/A,N/A
1975884,r,i,2,N/A,2
1361489,r,s,1,91,N/A
1746513,r,N/A,N/A,N/A,N/A
1443411,r,s,1,71,N/A
452180,r,s,head,139,N/A
1459796,r,N/A,pygidium,N/A,N/A
1353303,r,i,3,N/A,5
1451608,r,i,head,N/A,N/A
1361497,r,s,1,80,N/A
1590872,r,N/A,3,N/A,N/A
1746522,r,N/A,N/A,N/A,N/A
1795672,r,N/A,N/A,N/A,N/A
1279584,r,N/A,pygidium,N/A,N/A
1410656,r,N/A,2,N/A,N/A
1623651,r,N/A,N/A,N/A,N/A
1746531,r,N/A,N/A,N/A,N/A
1820261,r,N/A,N/A,N/A,N/A
1795687,r,N/A,N/A,N/A,N/A
1654601,r,N/A,2,N/A,N/A
1934958,r,N/A,2,N/A,N/A
1820272,r,N/A,N/A,N/A,N/A
1746545,r,N/A,N/A,N/A,N/A
1787506,r,N/A,head,N/A,N/A
1795699,r,N/A,N/A,N/A,N/A
1934962,r,N/A,0,N/A,N/A
2016881,r,i,1,N/A,3
1566327,r,i,head,N/A,N/A
1820279,r,N/A,N/A,N/A,N/A
1992313,r,N/A,3,N/A,N/A
1123964,r,s,head,29,N/A
1279612,r,N/A,3,N/A,N/A
1320574,r,N/A,head,N/A,N/A
1590910,r,N/A,3,N/A,N/A
1664640,r,N/A,1,N/A,N/A
1746556,r,N/A,N/A,N/A,N/A
1795709,r,N/A,N/A,N/A,N/A
1820287,r,N/A,N/A,N/A,N/A
1820291,r,N/A,N/A,N/A,N/A
198277,r,N/A,head,N/A,N/A
1410694,r,N/A,3,N/A,N/A
1435271,r,N/A,3,N/A,N/A
1574536,r,N/A,3,N/A,N/A
1746565,r,N/A,N/A,N/A,N/A
1795721,r,N/A,N/A,N/A,N/A
1361547,r,N/A,head,N/A,N/A
1820299,r,N/A,N/A,N/A,N/A
108173,r,i,head,125,N/A
1746574,r,N/A,N/A,N/A,N/A
575119,r,N/A,2,N/A,N/A
1934988,r,N/A,1,N/A,N/A
1689233,r,N/A,1,N/A,N/A
1959564,r,N/A,3,N/A,N/A
1795731,r,N/A,N/A,N/A,N/A
1574549,r,N/A,3,N/A,N/A
2000533,r,N/A,1,N/A,N/A
1934999,r,N/A,0,N/A,N/A
1410714,r,N/A,head,N/A,N/A
1820314,r,N/A,N/A,N/A,N/A
1574558,r,N/A,3,N/A,N/A
1795742,r,N/A,N/A,N/A,N/A
1935010,r,N/A,0,N/A,N/A
1820323,r,N/A,N/A,N/A,N/A
1427108,r,N/A,head,N/A,N/A
1361575,r,i,head,N/A,N/A
1369767,r,s,head,N/A,N/A
1590954,r,N/A,3,N/A,N/A
1795754,r,N/A,N/A,N/A,N/A
1337005,r,i,head,N/A,N/A
1935022,r,N/A,1,N/A,N/A
1762991,r,N/A,N/A,N/A,N/A
1820335,r,N/A,2,N/A,N/A
1427122,r,N/A,N/A,N/A,N/A
1730226,r,N/A,2,N/A,N/A
1795765,r,N/A,N/A,N/A,N/A
1762999,r,N/A,N/A,N/A,N/A
1115832,r,i,head,N/A,N/A
1935032,r,N/A,0,N/A,N/A
1050298,r,N/A,3,N/A,N/A
1730234,r,N/A,2,N/A,N/A
1590972,r,N/A,3,N/A,N/A
2000575,r,N/A,1,N/A,N/A
1525442,r,N/A,2,N/A,N/A
1763010,r,N/A,N/A,N/A,N/A
296646,r,s,head,N/A,N/A
1763020,r,N/A,N/A,N/A,N/A
1934975,r,N/A,0,N/A,N/A
1795791,r,N/A,N/A,N/A,N/A
1803983,r,N/A,1,N/A,N/A
1607377,r,N/A,1,N/A,N/A
1951444,r,N/A,1,N/A,N/A
1345237,r,i,head,N/A,N/A
1328854,r,i,head,171,N/A
1427159,r,N/A,N/A,N/A,N/A
1410776,r,i,3,N/A,3
607961,r,N/A,1,N/A,N/A
1328858,r,N/A,head,N/A,N/A
1353433,r,i,1,N/A,1
1525465,r,N/A,2,N/A,N/A
1763031,r,N/A,N/A,N/A,N/A
493278,r,s,head,46,N/A
1803994,r,N/A,1,N/A,N/A
1181408,r,N/A,3,N/A,N/A
1591008,r,N/A,3,N/A,N/A
1328866,r,N/A,0,N/A,N/A
1607395,r,N/A,1,N/A,N/A
1681120,r,N/A,1,N/A,N/A
1713888,r,N/A,head,N/A,N/A
1763042,r,N/A,N/A,N/A,N/A
796391,r,s,head,100,N/A
1394407,r,N/A,head,N/A,N/A
1631975,r,N/A,2,N/A,N/A
1361642,r,N/A,head,N/A,N/A
1648360,r,N/A,N/A,N/A,N/A
1713899,r,N/A,head,N/A,N/A
1730285,r,N/A,3,N/A,N/A
1820396,r,N/A,N/A,N/A,N/A
1951464,r,N/A,1,N/A,N/A
1992431,r,N/A,3,N/A,N/A
1984241,r,N/A,1,N/A,N/A
1361652,r,N/A,head,N/A,N/A
1443573,r,N/A,3,N/A,N/A
1713910,r,N/A,head,N/A,N/A
1771254,r,N/A,0,N/A,16
1631992,r,N/A,pygidium,N/A,N/A
1312505,r,m,1,N/A,N/A
1410809,r,N/A,head,N/A,N/A
1820407,r,N/A,N/A,N/A,N/A
1443580,r,N/A,3,N/A,N/A
1312510,r,N/A,1,N/A,N/A
1410814,r,s,head,N/A,10
1820416,r,N/A,N/A,N/A,N/A
1640193,r,N/A,head,N/A,N/A
1312514,r,N/A,1,N/A,N/A
1771267,r,N/A,0,N/A,N/A
1713924,r,N/A,head,N/A,N/A
1410821,r,N/A,head,N/A,10
1853187,r,N/A,head,N/A,N/A
1976063,r,i,3,N/A,1
1443592,r,N/A,3,N/A,N/A
1632008,r,N/A,pygidium,N/A,N/A
1435402,r,N/A,1,N/A,N/A
1689355,r,N/A,1,N/A,N/A
960268,r,N/A,head,N/A,N/A
1328909,r,s,head,N/A,N/A
1410829,r,N/A,head,N/A,N/A
1632012,r,N/A,2,N/A,N/A
1820424,r,N/A,N/A,N/A,N/A
1820432,r,N/A,N/A,N/A,N/A
1410834,r,N/A,head,N/A,N/A
1648402,r,N/A,N/A,N/A,N/A
1713940,r,N/A,head,N/A,N/A
1771282,r,N/A,0,N/A,N/A
1410839,r,N/A,head,N/A,N/A
1591064,r,N/A,3,N/A,N/A
1689369,r,N/A,0,N/A,N/A
1427228,r,N/A,head,N/A,N/A
1394461,r,N/A,head,N/A,N/A
1443612,r,i,3,N/A,N/A
1410847,r,N/A,head,N/A,N/A
1500956,r,N/A,2,N/A,N/A
1771294,r,N/A,0,N/A,N/A
1853212,r,N/A,0,N/A,N/A
1386275,r,i,3,N/A,7
1918754,r,N/A,2,N/A,N/A
1632038,r,N/A,pygidium,N/A,N/A
1394471,r,N/A,head,N/A,N/A
1992486,r,N/A,3,N/A,N/A
1460009,r,i,pygidium,146,3
1419051,r,N/A,3,N/A,N/A
1763117,r,N/A,2,N/A,N/A
1771310,r,N/A,0,N/A,N/A
2000687,r,N/A,1,N/A,N/A
1394480,r,N/A,head,N/A,N/A
1443634,r,N/A,3,N/A,N/A
1632050,r,N/A,2,N/A,N/A
1992499,r,N/A,3,N/A,N/A
1607477,r,N/A,2,N/A,N/A
1173303,r,i,1,N/A,3
1345337,r,m,2,N/A,N/A
1591098,r,N/A,3,N/A,N/A
1394494,r,N/A,head,N/A,N/A
1943358,r,N/A,3,N/A,N/A
1992512,r,N/A,3,N/A,N/A
1681219,r,N/A,0,N/A,N/A
1328968,r,i,head,N/A,N/A
1312586,r,i,1,N/A,3
1419083,r,N/A,3,N/A,N/A
1632076,r,N/A,pygidium,N/A,N/A
1771340,r,N/A,N/A,N/A,N/A
575319,r,N/A,2,N/A,N/A
1558360,r,N/A,0,N/A,N/A
870233,r,N/A,N/A,N/A,N/A
1632088,r,N/A,pygidium,N/A,N/A
1410907,r,N/A,head,N/A,N/A
1771354,r,N/A,N/A,N/A,N/A
1853271,r,N/A,1,N/A,N/A
1992544,r,N/A,3,N/A,N/A
2017123,r,s,3,N/A,N/A
1681253,r,N/A,0,N/A,N/A
1771366,r,N/A,head,N/A,N/A
1410921,r,N/A,head,N/A,N/A
1468265,r,m,2,N/A,N/A
1558377,r,N/A,0,N/A,N/A
1460078,r,N/A,3,N/A,N/A
1771374,r,N/A,N/A,N/A,N/A
1591154,r,N/A,3,N/A,N/A
1623923,r,N/A,pygidium,N/A,N/A
1582964,r,i,1,N/A,2
1238904,r,N/A,1,N/A,N/A
1632121,r,N/A,2,N/A,N/A
1722232,r,N/A,N/A,N/A,N/A
1992574,r,N/A,3,N/A,N/A
1378178,r,N/A,2,N/A,N/A
1853315,r,N/A,head,N/A,N/A
1312647,r,s,2,90,N/A
1771402,r,N/A,0,N/A,N/A
1460107,r,N/A,2,N/A,N/A
1951626,r,N/A,1,N/A,N/A
1992588,r,N/A,3,N/A,N/A
1378190,r,i,1,N/A,2
1853326,r,N/A,head,N/A,N/A
542612,r,N/A,head,N/A,N/A
1304469,r,i,head,126,N/A
1435540,r,N/A,1,N/A,N/A
1443735,r,i,3,N/A,1
1173400,r,i,3,N/A,N/A
1722260,r,N/A,N/A,N/A,N/A
1992601,r,N/A,3,N/A,N/A
1943457,r,N/A,pygidium,N/A,N/A
1746850,r,N/A,N/A,N/A,N/A
1771426,r,N/A,head,N/A,N/A
1722277,r,N/A,N/A,N/A,N/A
1632171,r,N/A,2,N/A,N/A
1443756,r,N/A,3,N/A,N/A
608173,r,N/A,1,N/A,N/A
1943469,r,N/A,3,N/A,N/A
1992619,r,N/A,3,N/A,N/A
1828786,r,N/A,2,N/A,N/A
1296308,r,N/A,1,N/A,N/A
1345461,r,i,head,152,12
1607605,r,i,1,N/A,1
1845175,r,i,2,N/A,N/A
2033589,r,s,3,80,N/A
1746876,r,N/A,N/A,N/A,N/A
1992636,r,N/A,3,N/A,N/A
1435591,r,m,3,N/A,N/A
1591239,r,N/A,3,N/A,N/A
1624011,r,N/A,pygidium,N/A,N/A
1304524,r,N/A,3,N/A,N/A
1992654,r,N/A,3,N/A,N/A
1451987,r,N/A,2,N/A,N/A
1714134,r,N/A,head,N/A,N/A
575448,r,N/A,2,N/A,N/A
1992668,r,N/A,3,N/A,N/A
1271778,r,s,head,148,N/A
1722341,r,N/A,head,N/A,N/A
1927142,r,N/A,2,N/A,N/A
1271785,r,N/A,head,N/A,N/A
1361897,r,s,head,N/A,N/A
1746921,r,N/A,N/A,N/A,N/A
1943529,r,N/A,3,N/A,N/A
1992684,r,N/A,3,N/A,N/A
247790,r,i,2,N/A,3
1591278,r,N/A,3,N/A,N/A
1624046,r,N/A,pygidium,N/A,N/A
1746929,r,N/A,N/A,N/A,N/A
1853427,r,N/A,3,N/A,N/A
1566712,r,N/A,2,N/A,N/A
1746939,r,N/A,N/A,N/A,N/A
2254843,r,N/A,head,N/A,N/A
2000895,r,N/A,3,N/A,N/A
1271812,r,i,head,N/A,N/A
1509381,r,N/A,1,N/A,N/A
600071,r,N/A,2,N/A,N/A
1116168,r,i,head,N/A,N/A
2254857,r,N/A,0,N/A,N/A
1124363,r,N/A,head,N/A,N/A
1378319,r,N/A,3,N/A,N/A
1951760,r,N/A,2,N/A,N/A
2254869,r,N/A,N/A,N/A,N/A
1591321,r,N/A,3,N/A,N/A
1280027,r,m,1,59,N/A
1255452,r,N/A,N/A,N/A,N/A
1509404,r,i,1,N/A,5
1632286,r,N/A,2,N/A,N/A
1992731,r,N/A,3,N/A,N/A
2254881,r,N/A,0,N/A,N/A
1992746,r,N/A,3,N/A,N/A
1443883,r,N/A,pygidium,N/A,N/A
1632299,r,N/A,pygidium,N/A,N/A
1411118,r,N/A,3,N/A,N/A
1329199,r,N/A,head,N/A,N/A
1837104,r,N/A,0,N/A,N/A
1271860,r,i,head,N/A,N/A
1411126,r,i,3,N/A,4
1845305,r,i,2,N/A,1
1665084,r,N/A,1,N/A,N/A
1697854,r,m,3,62,N/A
1632319,r,N/A,2,N/A,N/A
1411136,r,i,3,N/A,N/A
1722433,r,N/A,head,N/A,N/A
1837125,r,s,2,80,N/A
1271884,r,i,head,N/A,N/A
2000978,r,i,2,N/A,N/A
1468500,r,N/A,2,N/A,6
1370203,r,s,3,N/A,N/A
1583195,r,i,1,N/A,6
100445,r,N/A,head,N/A,N/A
1992795,r,N/A,3,N/A,N/A
1329247,r,i,head,N/A,N/A
1951842,r,N/A,2,N/A,N/A
1632358,r,N/A,2,N/A,N/A
1665129,r,m,1,N/A,N/A
1599596,r,N/A,1,N/A,N/A
1271920,r,i,head,N/A,N/A
1788017,r,N/A,head,N/A,N/A
1419381,r,N/A,head,N/A,N/A
1624184,r,N/A,pygidium,N/A,N/A
1837177,r,N/A,head,N/A,N/A
1452159,r,N/A,1,N/A,1
780422,r,N/A,1,N/A,N/A
1509512,r,i,1,N/A,7
1403019,r,N/A,3,N/A,N/A
772240,r,s,head,N/A,N/A
1329299,r,i,head,83,7
1419413,r,s,head,N/A,N/A
1468567,r,i,2,N/A,1
1403034,r,N/A,3,N/A,N/A
854174,r,i,head,127,N/A
2001055,r,i,head,N/A,12
1427617,r,i,2,N/A,4
1665189,r,N/A,1,N/A,N/A
1403048,r,N/A,3,N/A,N/A
1231018,r,N/A,2,N/A,N/A
2017455,r,N/A,2,N/A,N/A
174256,r,N/A,head,N/A,N/A
1403059,r,N/A,3,N/A,N/A
1820853,r,N/A,N/A,N/A,N/A
1321142,r,i,head,N/A,N/A
1992886,r,N/A,3,N/A,N/A
1829048,r,N/A,2,N/A,N/A
1820860,r,N/A,N/A,N/A,N/A
796862,r,s,head,29,N/A
1763522,r,m,1,156,N/A
1403075,r,N/A,3,N/A,N/A
1820869,r,N/A,N/A,N/A,N/A
1304775,r,i,head,21,N/A
1419463,r,N/A,head,N/A,N/A
608460,r,s,1,80,N/A
1403084,r,N/A,3,N/A,N/A
1616076,r,i,3,N/A,2
1820877,r,N/A,N/A,N/A,N/A
198864,r,N/A,head,N/A,N/A
1272016,r,N/A,head,N/A,N/A
2009292,r,i,2,N/A,N/A
1362132,r,N/A,head,N/A,N/A
1403093,r,N/A,3,N/A,N/A
1435861,r,N/A,3,N/A,N/A
1566936,r,N/A,2,N/A,N/A
493786,r,i,head,124,12
1468636,r,m,2,107,N/A
1648861,r,N/A,N/A,N/A,N/A
1403105,r,N/A,3,N/A,N/A
1272034,r,N/A,head,N/A,N/A
1378535,r,N/A,2,N/A,N/A
2050279,r,N/A,0,N/A,N/A
1820905,r,N/A,N/A,N/A,N/A
1403114,r,N/A,3,N/A,N/A
1272046,r,s,head,N/A,15
1468656,r,N/A,2,N/A,N/A
1566960,r,m,2,159,N/A
1493234,r,N/A,N/A,N/A,N/A
1181940,r,m,3,61,N/A
1403124,r,N/A,head,N/A,N/A
1444086,r,N/A,3,N/A,N/A
1427703,r,N/A,1,N/A,N/A
1493240,r,N/A,N/A,N/A,N/A
1403130,r,N/A,N/A,N/A,N/A
1427708,r,N/A,3,N/A,N/A
1493245,r,N/A,N/A,N/A,N/A
1566972,r,N/A,2,N/A,N/A
1403135,r,N/A,N/A,N/A,N/A
1820924,r,N/A,N/A,N/A,N/A
1419521,r,N/A,head,N/A,N/A
2017535,r,i,head,N/A,12
1820931,r,N/A,N/A,N/A,N/A
100614,r,N/A,head,N/A,N/A
1853703,r,N/A,N/A,N/A,N/A
1992969,r,N/A,3,N/A,N/A
1493261,r,N/A,head,N/A,N/A
1378576,r,N/A,2,N/A,N/A
2017553,r,N/A,1,N/A,N/A
1493267,r,N/A,head,N/A,N/A
1992981,r,N/A,3,N/A,N/A
59671,r,s,head,1,N/A
1992985,r,N/A,3,N/A,N/A
1567002,r,N/A,2,N/A,N/A
1730843,r,i,3,N/A,4
1403164,r,N/A,N/A,N/A,N/A
870685,r,N/A,N/A,N/A,N/A
1313053,r,i,2,N/A,1
780577,r,s,head,172,N/A
370978,r,s,pygidium,54,9
1394977,r,N/A,1,N/A,N/A
1403170,r,N/A,N/A,N/A,N/A
1673505,r,N/A,2,N/A,N/A
575787,r,N/A,2,N/A,N/A
1747244,r,N/A,N/A,N/A,N/A
1829164,r,i,1,150,2
1968427,r,N/A,2,N/A,N/A
1952051,r,N/A,3,N/A,N/A
1747256,r,N/A,N/A,N/A,N/A
1395003,r,N/A,1,N/A,N/A
1452348,r,N/A,pygidium,N/A,N/A
1747265,r,N/A,N/A,N/A,N/A
1763652,r,N/A,pygidium,N/A,N/A
2099524,r,N/A,0,N/A,N/A
1755464,r,i,1,N/A,3
1280329,r,i,1,N/A,1
1747274,r,s,N/A,N/A,17
1952077,r,N/A,3,N/A,N/A
2255185,r,N/A,head,N/A,N/A
35154,r,i,head,N/A,N/A
985429,r,s,head,114,N/A
1632599,r,N/A,3,N/A,N/A
1116504,r,s,head,N/A,N/A
1747289,r,N/A,N/A,N/A,N/A
1567066,r,N/A,N/A,N/A,N/A
1927511,r,N/A,3,N/A,N/A
1304924,r,i,2,79,7
2009433,r,i,0,N/A,N/A
1829214,r,i,2,154,3
1534303,r,N/A,2,N/A,N/A
1747298,r,N/A,N/A,N/A,N/A
575853,r,N/A,2,N/A,N/A
1050989,r,N/A,1,N/A,N/A
1370478,r,i,head,N/A,N/A
1632624,r,N/A,3,N/A,N/A
1345907,r,N/A,3,N/A,N/A
313716,r,i,head,7,N/A
1853812,r,N/A,1,N/A,N/A
1345915,r,N/A,3,N/A,N/A
1403261,r,i,1,N/A,2
1657218,r,N/A,0,N/A,N/A
1345923,r,N/A,head,N/A,N/A
2099588,r,N/A,N/A,N/A,N/A
1558917,r,N/A,N/A,N/A,N/A
1304968,r,i,head,23,N/A
1345933,r,N/A,head,N/A,N/A
2255246,r,N/A,head,N/A,N/A
1632655,r,N/A,3,N/A,N/A
1419666,r,m,0,N/A,N/A
1304979,r,i,head,N/A,N/A
1395094,r,i,3,N/A,3
1460631,r,i,2,N/A,1
2099607,r,N/A,N/A,N/A,N/A
1444252,r,i,3,N/A,N/A
1304990,r,i,1,78,7
1632671,r,N/A,3,N/A,N/A
1403298,r,N/A,3,N/A,N/A
1419682,r,i,1,N/A,N/A
1763749,r,m,3,N/A,N/A
1567142,r,N/A,2,N/A,N/A
1747369,r,N/A,N/A,N/A,N/A
2099626,r,N/A,0,N/A,N/A
1403308,r,N/A,3,N/A,N/A
1763759,r,m,3,159,N/A
1403316,r,N/A,3,N/A,N/A
1567156,r,N/A,2,N/A,N/A
27064,r,s,head,1,N/A
1747384,r,N/A,N/A,N/A,N/A
1419707,r,N/A,N/A,N/A,N/A
1460668,r,i,3,N/A,5
1403325,r,N/A,3,N/A,N/A
1018303,r,i,1,N/A,3
2255296,r,N/A,0,N/A,N/A
2099649,r,N/A,0,N/A,N/A
1051076,r,N/A,2,N/A,N/A
1026501,r,m,3,64,N/A
1337798,r,s,3,80,N/A
1386950,r,i,3,N/A,4
1403336,r,N/A,2,N/A,N/A
1657287,r,N/A,N/A,N/A,N/A
1731014,r,i,2,N/A,6
1788357,r,i,1,N/A,N/A
1337804,r,s,3,91,N/A
1829318,r,N/A,2,N/A,N/A
2255311,r,N/A,0,N/A,N/A
1780176,r,N/A,head,N/A,N/A
1747409,r,N/A,N/A,N/A,N/A
1567189,r,m,2,63,N/A
1657301,r,N/A,0,N/A,N/A
2099670,r,N/A,0,N/A,N/A
1403353,r,N/A,2,N/A,N/A
1747419,r,N/A,N/A,N/A,N/A
1657309,r,N/A,N/A,N/A,N/A
2255325,r,N/A,0,N/A,N/A
1567204,r,N/A,2,N/A,N/A
1395174,r,N/A,head,N/A,N/A
1460711,r,i,2,N/A,N/A
1296875,r,N/A,1,N/A,N/A
1657323,r,N/A,N/A,N/A,N/A
1829356,r,N/A,2,N/A,N/A
1411566,r,N/A,head,N/A,N/A
1419760,r,i,head,N/A,N/A
1395185,r,N/A,head,N/A,N/A
1747441,r,N/A,N/A,N/A,N/A
1731062,r,s,3,71,N/A
1296887,r,N/A,1,N/A,N/A
1657336,r,N/A,N/A,N/A,N/A
1411577,r,s,head,32,N/A
1419770,r,N/A,head,N/A,N/A
2255354,r,N/A,N/A,N/A,N/A
1477119,r,m,2,N/A,N/A
1845760,r,s,2,71,N/A
1329666,r,s,head,N/A,15
1321475,r,i,head,75,13
1657346,r,N/A,N/A,N/A,N/A
1690116,r,s,2,91,N/A
2009602,r,i,2,N/A,3
190983,r,i,head,23,N/A
1411593,r,s,head,32,N/A
338442,r,s,head,N/A,N/A
100875,r,N/A,head,N/A,N/A
1419787,r,s,head,N/A,N/A
1845774,r,i,2,N/A,7
2255378,r,N/A,N/A,N/A,N/A
1296919,r,i,1,N/A,N/A
1624599,r,N/A,pygidium,N/A,N/A
1280537,r,i,head,N/A,N/A
1411609,r,i,head,N/A,N/A
1714711,r,i,1,N/A,N/A
1272348,r,i,3,N/A,N/A
1788442,r,N/A,head,N/A,N/A
2345503,r,N/A,head,N/A,N/A
1567266,r,N/A,2,N/A,N/A
1395235,r,N/A,head,N/A,N/A
1460772,r,m,2,64,N/A
1755683,r,N/A,2,N/A,N/A
1329702,r,s,head,N/A,N/A
1788454,r,N/A,1,N/A,N/A
1215017,r,i,head,140,13
1395243,r,N/A,head,N/A,N/A
1788461,r,N/A,1,N/A,N/A
1567278,r,N/A,2,N/A,N/A
1075760,r,s,head,13,N/A
1395250,r,N/A,head,N/A,N/A
1567283,r,N/A,2,N/A,N/A
1854005,r,N/A,1,N/A,N/A
1985077,r,N/A,1,N/A,N/A
1403448,r,i,2,N/A,N/A
1395257,r,N/A,head,N/A,N/A
1280573,r,i,head,N/A,N/A
1788477,r,N/A,1,N/A,N/A
